Date,Lido_Finance,Rocket_Pool,Marinade,StakeWise,Ankr,StaFi
11/3/2021,6612911126,440783.32,1637198056,177012647.9,242663613.4,74277310.11
11/4/2021,6552643646,435457.85,1800534274,174949645.8,239870142.2,73341251.29
11/5/2021,6469075570,715630.45,1801378554,172574210.1,236633049.5,72323956.1
11/6/2021,6536488700,722110.89,1754903230,174210141.9,239010579.4,73030831.61
11/7/2021,6689814976,738005.12,1868957871,178074648.2,244342885.5,74881897.02
11/8/2021,6929489699,763222.67,1843287036,184217560.1,252968724.4,76020878.39
11/9/2021,6870498162,3174780.61,1878988153,182500474.7,250558221.5,75291517.17
11/10/2021,6761861936,5178137.11,1798421296,180110628.3,245393767.1,73715471.44
11/11/2021,6925559930,5297967.4,1739620669,184422613.9,251434437.2,75435929.66
11/12/2021,6849347761,5233972.38,1789871623,182270550.1,248785194.1,75443662.01
11/13/2021,6812258395,5196508.29,1767299860,182238212.3,247048499.8,74421145.69
11/14/2021,6795427970,5174660.51,1819806697,181695908,246351726.2,74132734.4
11/15/2021,6744819198,13915557.57,1687717214,180211362.9,244353986.7,73452408.66
11/16/2021,6240496342,12844491.66,1667187860,166397358.3,225594905.4,68027902.84
11/17/2021,6348147579,13029020.47,1565603328,168819332.3,228857316,68952316.05
11/18/2021,5927236725,12147930.73,1557374772,157574085.6,213404777.1,64163669.17
11/19/2021,6383337979,13066355.88,1442832183,169530160.5,229545356,68936606.46
11/20/2021,6555221859,13394679.12,1589413015,175241694.1,235511505,70608663.02
11/21/2021,6366542196,12981459.13,1576980320,169885379.3,228278104.8,68412680.07
11/22/2021,6122238055,48649644.87,1697393715,163094662.6,219161896.6,65500106.39
11/23/2021,6487666221,72732958.38,1600951757,172652378.3,231991157.3,69255121.73
11/24/2021,6392016539,75674745.39,1615883434,169955195.2,228324895.9,68197162.28
11/25/2021,6796241989,83674538.84,1500594233,180168102,242123696.5,72256252.05
11/26/2021,6071586560,77536273.44,1498403772,160992068.6,216183649.2,63230628.33
11/27/2021,6149025313,81998337.8,1396536225,162948037.6,218863306.6,63998751.31
11/28/2021,6470994309,93475189.3,1317374254,171079131.2,229736124.3,66823135.64
11/29/2021,6711560507,104289465.5,1389679829,177394127,238169110.5,69329914.59
11/30/2021,7023314803,120931574.7,1472276960,185561727.3,248429993.5,72301219.17
12/1/2021,6945314822,122472147.8,1525624632,183271460.1,245288565.3,71382964.16
12/2/2021,6850394005,124575964.3,1672104942,180655702.4,241714180.5,70339085.65
12/3/2021,6461076151,126222119.1,1716533788,169524612.8,226299434.5,65938686.81
12/4/2021,6319142275,125535889.7,1556131764,166143260.1,221099425.6,64031316.85
12/5/2021,6445153767,130855395.9,1432562287,169450228.4,225047098.2,65168236.83
12/6/2021,6693454382,139658551.1,1464326769,176059763.5,233499044.7,67619519.81
12/7/2021,6672189402,165029649.6,1456438362,174875424.8,230788816.3,65306209.24
12/8/2021,6881059629,183942920.2,1419085308,181692303.5,237475730.4,65866991.52
12/9/2021,6409194562,180312815.6,1456662035,169212075.4,220937157.9,61291009.35
12/10/2021,6084625182,185661043.8,1373167094,161324950.4,209435590.1,58098551.88
12/11/2021,6372991349,199688680.3,1289168432,168863452.8,219069868.4,60823868.37
12/12/2021,6490200554,212831565.8,1295974935,171293802,222284994.7,63593921.71
12/13/2021,5947624126,198770184,1293769448,156697641,203304628.9,58124437.12
12/14/2021,6074858241,207361100.4,1215321817,159986628.8,207421766.2,59059913.25
12/15/2021,6326587266,217512186.2,1240055534,166453081.7,215776494.3,61148918.33
12/16/2021,6246098365,215810949.5,1386052681,164333082.4,212715086.3,60278538.37
12/17/2021,6124694669,214228452.4,1357833983,160877941.4,208252148.8,59012084.86
12/18/2021,6253669851,226795805.3,1370131466,164155810.9,212469506.2,60206590.13
12/19/2021,6204631867,230872688.1,1427073203,164446784.4,210532914,59748394.35
12/20/2021,6297525518,237890582.7,1406079796,166002307.2,211771521.8,61921584.12
12/21/2021,6429549186,248927008.1,1345132070,169488942.1,216009983,63046117.36
12/22/2021,6381518537,249862704.6,1419312779,168324899.9,214206145,62507415.97
12/23/2021,6566739148,258417327.8,1406226004,173203149.5,220190501.9,64253708.95
12/24/2021,6533399267,256414166,1518617386,172567021.7,217502198.8,63465691.6
12/25/2021,6621128953,261425952.3,1527861366,174736129.6,220195698.6,64159643.39
12/26/2021,6591117738,264921967.1,1531493898,173748878.9,218764233.6,63688808.24
12/27/2021,6554635531,264586657.6,1570162142,172531353,217338693.6,63135974.1
12/28/2021,6190468021,252133150.1,1541106922,162743798.7,205050014.9,59552447.31
12/29/2021,5877615322,243056929.3,1432232066,154454816,194575452.7,56092370.7
12/30/2021,6034208184,251354447.8,1380680274,158389500.4,199545986.1,57289599.13
12/31/2021,5993868757,255837753.2,1389810854,157192114.3,198057821.4,56834870.96
1/1/2022,6123619242,264668603.4,1383770154,160535120.8,202130955.2,57949764.72
1/2/2022,6284066157,271823545.3,1455609407,163906246.4,206285674.1,60034216.56
1/3/2022,6180840129,270532559.8,1459147250,161052503.5,202586247.7,58818458.75
1/4/2022,6300355872,275384285.4,1385459254,162449668.9,204238032.8,59292526.18
1/5/2022,5892024800,257932022.6,1385797698,151838492.3,190825318.6,55385017.32
1/6/2022,5679989682,249227954.5,1287850697,146127315,183658646.7,52987544.82
1/7/2022,5332094688,233446217.6,1208523415,137823262.5,171880011.4,49234888.12
1/8/2022,5157728957,229220408.8,1072555604,133142819.6,166041472,47516948.01
1/9/2022,5285486074,235310379.6,1182224572,136300068.8,169942599.7,48632902.56
1/10/2022,5171612208,230015857,1148487805,133601133,165976455.1,47525956.49
1/11/2022,5438549736,241605926,1108577041,140228737.2,174190371,49877941.95
1/12/2022,5686266931,253779105.3,1082518218,146461464.3,181893256.7,52034049.19
1/13/2022,5476169612,244617546,1171232255,140809334,174818872.8,50006573.45
1/14/2022,5578826544,252711200,1105800228,143887101.1,177959390.9,50905182.27
1/15/2022,5641777009,256502382.4,1093581671,146152162.2,179730461.5,46348591.48
1/16/2022,5673919651,260382779.7,1105539256,148073127.2,180572522,46639262.01
1/17/2022,5444038126,251716625.1,1099831505,143438433.9,173065779.3,44898850.42
1/18/2022,5379515957,250535172.2,1063548566,144415397.2,170719860,45820088.9
1/19/2022,5263483548,246814789.1,1066115164,141964097.9,166835923.1,44776618.69
1/20/2022,5097851017,239419432.1,1008016316,137429255.7,161448112.2,43330599.44
1/21/2022,4366631478,205084184.9,981254813.8,119432846.8,137963257,37027565.98
1/22/2022,4136155853,193250257.8,828172469.5,112392569.6,129589411.2,33919786.12
1/23/2022,4387267215,206544769.3,699104525.4,118792113.2,136869185.7,35825253.48
1/24/2022,4324415882,199511677.2,680205044.1,114379702.1,131646093.5,34456200.46
1/25/2022,4354384912,201170430.2,659999608.1,115094088,132429253.6,35929184.69
1/26/2022,4371140390,203073075.8,684525111.7,115473885.6,132832464.8,36006113.95
1/27/2022,4321536789,200523148.2,668872229,113719270.6,130758288.1,35322659.07
1/28/2022,4545230469,211485290.7,645903470.4,119585684,137374703.3,37035476.12
1/29/2022,4646746190,216572287,664668521.8,122561295.5,139963838.4,37715497.83
1/30/2022,4671200118,217831769.2,692426190.7,123010078.4,140400814.8,37832287.02
1/31/2022,4837013720,227090574.8,656028846.1,127426135.6,145257087.4,39182002.12
2/1/2022,5018157160,236217881.5,721877899.2,139193383.9,150523847.9,40602043.8
2/2/2022,4835485300,229069280.8,793729561.2,135262699,144928469.5,39205105.84
2/3/2022,4831598857,229733331.6,707874365.6,134984450.5,144595173.7,40374853.31
2/4/2022,5326041684,253268717.6,705511607,148683567.4,159230007.3,44421015.11
2/5/2022,5497351008,260110233.4,778730591.2,152151756.3,162802301.8,45951785.79
2/6/2022,5595770422,265249962.6,793301130.6,154620780.9,165404813.6,46726343.76
2/7/2022,5744347396,272122686.4,819484738.7,158352589,169386508.2,47848497.73
2/8/2022,5721006134,272158415,829282154.4,164919175.4,168414885.5,47573591.48
2/9/2022,5972750019,286244791.9,806379308.8,171550978.5,174947272.6,49418296.85
2/10/2022,5663202430,272270292.5,812752331.1,162317316.1,165392670,46717624.06
2/11/2022,5427078020,261091933.6,755798203.6,155607079.1,157710289.7,44523112.33
2/12/2022,5429181820,264216128.7,682160035.7,155620964.2,157476269.6,44450791.58
2/13/2022,5366830784,261051082,685051392.2,153340054.2,154988448,44708085.3
2/14/2022,5489321541,267964974,670504838.9,157297358.5,158376918.4,46245165.01
2/15/2022,5972797247,292142291.3,692540208.5,170671199.1,171823129.3,49506635.3
2/16/2022,5869828185,291063215.1,755339263.5,167506616.2,168601618,48584949.68
2/17/2022,5451378708,269994060,704794182.2,155019973.4,155969741.6,44942963.61
2/18/2022,5283493629,261160552.1,649807333.3,149555716.4,150454328.5,43353074.06
2/19/2022,5252730612,259003616.9,649634881.9,148268394.3,149109799.8,42965865.61
2/20/2022,5006221207,250347514.2,661443908.5,141126788.1,141898490.5,40950508.3
2/21/2022,4901892168,245128508.7,657642032.1,138091257.9,138800312.7,39385942.08
2/22/2022,5039445640,252618084.9,608285284.6,142210270.3,142514581.4,39956508.94
2/23/2022,5086875214,248420054.8,633704478.9,139308463.5,139707308.1,39122297.28
2/24/2022,5118986043,252441000.2,613760805.8,140116208.6,140331960.3,39297218.9
2/25/2022,5461744339,276194861,645206935.2,149382490.2,149404434.3,41837400.32
2/26/2022,5505280466,281719063.5,677000879.1,150327366.1,150323740.3,42099363.02
2/27/2022,5212483465,267811486,654268450.8,142644099.9,141693212,39682314.69
2/28/2022,5836766160,298599613.5,622254439.6,158648716.5,157718922.7,43908656.78
3/1/2022,5985832420,309249912.3,716882353,161441873.2,160435557.4,46097528.34
3/2/2022,6001351770,309231051.3,715413432.3,160739880.7,159544043,44916713.43
3/3/2022,5825673775,302032536.2,737390587.5,154441891.3,153257703.3,43146510.22
3/4/2022,5440727565,281304144.1,702613042.9,142744635.5,141633828.5,39527313.28
3/5/2022,5558698702,287280577.3,638637204.2,147441011.5,144044676.6,40303316.02
3/6/2022,5365255439,277213385.6,662203494.3,141113511.2,137814822,38555018.7
3/7/2022,5282176000,276830585,629198168.4,138131125.6,134886311.2,37736597.03
3/8/2022,5525785854,287830203.4,606441972.9,142798617,139323195.8,38977525.86
3/9/2022,5947652286,308036037.5,604700828.5,151957215.2,147944723.7,41381860.64
3/10/2022,5783879730,315578065.1,641827161.2,144986364.9,141140337.6,39331144.96
3/11/2022,5744670813,328450496.7,588998072.6,142547662.2,138677360.7,38741914.34
3/12/2022,5782975503,340079614.8,595894715,143877028.5,138869351.8,38859211.63
3/13/2022,5701527431,336482204.9,599109673.5,141054050.5,136117793.5,38089007.13
3/14/2022,5911942859,348311843.1,580430356.3,145200739,140125680.4,39202800.25
3/15/2022,6516254534,354958663.5,592620415.6,147131364.6,142040410.4,39714188.71
3/16/2022,7082206187,381458922,626814156.5,155569587.8,150173373.4,41016907.56
3/17/2022,7275768864,394901133.4,631707238,158157657.2,152519292.8,41567113.9
3/18/2022,7650012657,421997891.4,634286826.1,165559290.8,159524633.1,43475339.9
3/19/2022,7972934079,437615528.1,664068718.2,165857171,159753807.9,43624872.15
3/20/2022,7812333000,429576672.9,661456934.4,160737164.4,154814676.4,42289201.75
3/21/2022,7914279258,439722341.7,637930600.7,162760229.9,156569810.6,43539608.46
3/22/2022,8162670685,463197325.6,633044064.1,167362052.5,160970407.4,44961193.37
3/23/2022,8433424878,475434172,641814879.9,170858787.3,164278055.6,45910548.71
3/24/2022,8642222355,487701901.5,673880306,174802824.9,168005348,46951342.38
3/25/2022,8690396296,489948554.4,727813785,175113316.3,168231187.4,47014456.22
3/26/2022,8838591750,496927397.2,697407360.5,177969641.6,170250528.9,48458003.48
3/27/2022,9266759933,520998245.3,725238780.3,188122004.8,178280733.6,51222565.64
3/28/2022,9410742638,527843996.2,762389561.4,190773309.8,180520419.3,51891045.51
3/29/2022,9646216041,539257085.4,758605287.4,197115214,184349118,52651505.7
3/30/2022,9721622931,536639548.4,777540557.4,219791650.7,183138190.2,52320986.46
3/31/2022,9665322224,520772679.3,859155637.1,213692133.9,177544278.8,50722862.67
4/1/2022,10296530324,549064128.3,886420562,245896912.4,187050877.1,53966942.93
4/2/2022,10374547011,549185033.2,962440170.6,245187983.5,186494773,54348199.23
4/3/2022,10722722327,562546388.2,952795077.3,250927774.4,190764102.4,55230803.75
4/4/2022,10799276482,562983057.8,971075490.9,250851113.1,190689945.5,55207319.57
4/5/2022,10475037462,544949783.3,940393911.7,243425838.5,184357611.8,53364168.55
4/6/2022,9850338027,508187503.1,908184642.2,231278169.9,171475289.8,49654159.28
4/7/2022,10136774498,519202464,781815245.2,236673457.4,174984321.6,50669853.19
4/8/2022,10090874013,514338354.4,823309414.3,236300449.4,172866289.3,50044526.34
4/9/2022,10417711794,527065179.8,779614760.7,241959568.3,176792647.6,51181201.05
4/10/2022,10284806540,518952978.8,792177966.8,237561101.2,173418601.4,50191179.23
4/11/2022,9636158819,485144446.5,803165012.2,220813317.5,161546694,46755193.4
4/12/2022,9822714529,495392775.1,715619281.5,225256217.9,164280540.4,47541491.03
4/13/2022,10179600346,510871910.7,731944691.1,231851669.2,169115475.8,48968514.94
4/14/2022,10008885758,494996945.1,753662536.2,224552044.4,163668276.5,47223771.53
4/15/2022,10256176866,498767976.2,717260151.6,226601336.9,164850741.8,47567478.17
4/16/2022,10368993417,503881558.2,724317612.2,228887206.4,165939029.6,47868169.08
4/17/2022,10188210997,493596110.1,732295438.4,223845025.2,162141724.3,44810202.15
4/18/2022,10429716581,504777532.2,721278474.7,228857598.7,165398979,47169563
4/19/2022,10682184099,514517922.8,733638791.7,233040743.3,168399749.3,48358655.46
4/20/2022,10624208377,511514671.7,784683752.6,230978837.6,166787408.7,47887523.59
4/21/2022,10409470166,498035739.8,762389726.2,224623115.7,162490865.7,46571829.47
4/22/2022,10437177755,495074562.3,729776889.5,223123224.9,161584592.7,46197183.13
4/23/2022,10394659039,491421906.6,731540414.6,221336704.8,160362378.8,45667328.37
4/24/2022,10340077121,488557237.9,730068593.1,220325395.4,159533227.7,45375610.74
4/25/2022,10690698457,504553940.7,703756949,229595273.9,164897056.8,46748791.14
4/26/2022,10094917506,471731891.6,719701885.6,214517093.4,154053036.9,44131812.79
4/27/2022,10541205434,486350312.7,684118833,221117714.6,158666468.9,45408051.22
4/28/2022,10840220429,494707327.4,711468880.9,224726131,161284337.2,45932068.62
4/29/2022,10480115201,474864515.8,710427672.4,215477019.4,154631190.7,43592751.49
4/30/2022,10241685119,462501734.6,675684922.1,211604491.3,150427736.8,43082740.71
5/1/2022,10726554416,477896722.3,611349757.4,218408295.6,155603186.4,44516807.25
5/2/2022,10922501085,483553374.2,644931171.9,220665699.8,157279438.4,45017814.72
5/3/2022,11058493038,471717833.9,622924055.5,215047103.1,153378730.8,43857919.08
5/4/2022,11752249432,500419462.9,606643692.6,228103482.9,162136635.8,46360096.69
5/5/2022,11024581877,468408182.2,653919523.6,213049008.3,151269526.2,43239889.94
5/6/2022,10938465394,461503575.5,606292112.9,209305023.2,148550506.2,42407395.35
5/7/2022,10767203620,452423648.1,591847726.4,204747939.6,145237147.8,41437668.87
5/8/2022,10313181881,434053839.1,565828985.5,196308192.3,139015351.1,39010526.27
5/9/2022,9187253330,381997062,542673704.4,173402012,122276523.6,34298162.92
5/10/2022,9750731526,405119900.3,461073067.1,183785965.1,129265009.4,36235864.8
5/11/2022,8636326755,358593123.8,488612182.7,162975186.6,114413266.2,32020572.85
5/12/2022,8186588366,338443564.6,369216685.5,153903730.9,107952211,30220203.92
5/13/2022,8425589457,349299953.9,323951552.6,158430223.9,111059885,31153574.59
5/14/2022,8610703341,358111062.7,351480487.2,161972982.6,113546448.2,31960373.36
5/15/2022,8983199147,374602879.2,364427796.4,169140682.2,118489842.1,33511723.44
5/16/2022,8475947517,354327389.3,405587470.1,159781991.4,111769329.7,31501789.28
5/17/2022,8773253009,368393537,368904980,165309738.5,115741233.4,32591801.81
5/18/2022,8026157647,338184541.9,389241613.8,151435446.2,105948023.1,29769408.87
5/19/2022,8453537664,356944847.3,338172608.1,159239554.2,111591154.9,31558305.95
5/20/2022,8230956969,348055300,350289065.6,155219170.6,108656202.3,30716953.01
5/21/2022,8298824771,351350679.1,347960078.6,158075314.8,109547871.5,30959271.85
5/22/2022,8596352840,364421997,354995755.8,163739656.2,113461233,32014370.85
5/23/2022,8285573774,351928372.4,362831446.7,158007380.3,109345654,30853655.15
5/24/2022,8321675054,353970722.9,340664776.1,158635007,109786479.3,30979944.92
5/25/2022,8169761386,353932779.8,339571126.2,155868273.8,107758892.4,30404583.77
5/26/2022,7542405705,327201091.7,326035667.5,144104303,99488470.53,28110707.83
5/27/2022,7255881777,315577336.6,300894052.2,138592627.8,95728860.95,27008426.64
5/28/2022,7543215607,328483514,277199576.6,143951013.6,99562963.13,28075518.41
5/29/2022,7636106395,332447582.5,293474073.4,145629513.6,100766826.5,28409376.11
5/30/2022,8413604828,366677349.9,295993433.3,160559172.5,111022419.1,31296248.44
5/31/2022,8184528829,357457706.2,310563667.7,156269802,107983893.4,30435059.77
6/1/2022,7661103813,335156070.9,296999954.8,146338691.5,101067139.3,28481742.43
6/2/2022,7727339687,337940727.6,257248943.2,147484972.1,101891922.6,28713400.89
6/3/2022,7488852142,328518404.1,263162414.3,143002575.9,98728134.04,27821087.72
6/4/2022,7602819248,333853779,247056571.4,145186863.3,100211110.3,28238613.6
6/5/2022,7609897260,340275362.9,253918818.7,145441760.1,100300961.4,28259358.12
6/6/2022,7849294769,351261509.6,247990318.3,149986212,103434006.7,29142079.97
6/7/2022,7656972048,342816464,282956674.2,146290985.4,100935101.7,28341173.17
6/8/2022,7569640932,338991191.2,265870030.7,144732828.6,99763528.22,28015561.54
6/9/2022,7556468465,339410201.6,259192927.6,144494518.4,99554313.98,27963674.45
6/10/2022,7018223655,315347676.4,265491814.9,134292556.5,92439842.73,25963667.63
6/11/2022,6454320529,290217634.2,250999914.3,123566780.5,85010834.63,23858164.85
6/12/2022,6057481897,272562360.1,225118318.4,116084424.1,79773485.72,22383613.64
6/13/2022,5102942360,229841996.8,200273045.3,97684679.38,67180860.06,18419987.29
6/14/2022,5113270917,230435138,181984267.4,97845267.27,67310189.91,18282468.49
6/15/2022,5238192250,236101178.3,192863486.6,100168594.2,68942703.56,18718750.8
6/16/2022,4502970006,203678179.5,222890534.7,86958460.51,59246772.58,16296275.25
6/17/2022,4594429371,208163553.9,190594300.3,88666089.98,60434012.73,16602992.28
6/18/2022,4212342316,190884492.1,199330231.2,81479963.2,55405036.04,15159674.5
6/19/2022,4776311595,216868017.8,200942098.6,92449350.43,62848726.24,17284572.24
6/20/2022,4777741557,217507383.5,210669791.7,92463838.89,62858329.03,17341412.13
6/21/2022,4764154795,216949253.4,255934854.8,92201041.23,62668627.5,17290845.01
6/22/2022,4448925992,202529743.6,269376660.7,86073577.59,58484999.97,16237363.3
6/23/2022,4847191520,220662693.2,258956273.8,93704470.46,63689593.19,17720603.55
6/24/2022,5191975713,236369493.8,286077271,100321957.4,68190326.55,18986986.39
6/25/2022,5270315186,240153654.2,313516234.2,101789393.7,69218156.75,19236591.01
6/26/2022,5075905672,231495859.1,316950280.4,98135501.44,66657739.12,18496205.22
6/27/2022,5049072628,230763535.1,295254221.6,97572899.69,66404868.92,18395414.32
6/28/2022,4847716861,221651312.3,286741466.9,93748124.9,63744062.66,17749416.81
6/29/2022,4660866252,213646160.2,267023693.5,90374624.87,61281240.13,16698332.44
6/30/2022,4525398683,208049775.7,248339422.6,87640076.94,59490565.68,16317068.07
7/1/2022,4496949650,208000499.9,256362146.6,87121842.4,59099506.44,16159196.76
7/2/2022,4525801683,213129072.3,245207117.3,87645133.36,59466984.53,16238143.2
7/3/2022,4555545469,214656574.7,244286484.9,88232723.45,59855409.31,16363523.22
7/4/2022,4888844848,230695574.2,252508464.3,94605102.1,64227933.44,17558119.04
7/5/2022,4812047732,227174706.2,276740911.2,93189791.31,63197236.07,17292739.16
7/6/2022,5047466863,238454416.4,260812434.2,97683725.1,66285210.27,18214191.43
7/7/2022,5261954051,248691360.2,279485933.7,101741131.3,69086807.51,19005103.21
7/8/2022,5164376428,244204342.1,288204368.3,99908588.64,67776737.6,18636692.29
7/9/2022,5176834915,244846861.5,287954557.3,100108965.5,67938308.26,18679780.64
7/10/2022,4962794982,234795777.9,283977756.4,95959899.59,65119491.59,17904420.24
7/11/2022,4664608215,220804695.1,274622597.1,90264298.45,61211307.93,16824150.25
7/12/2022,4412344574,209088405.7,252771120.9,85366318,57889734.65,15921027.45
7/13/2022,4745359478,224906423.6,248815686.4,91668323.96,62230278.65,17113996.24
7/14/2022,5078538146,240757919.4,263356875,98118278.93,66574654.43,18344175.79
7/15/2022,5242936888,249094585.4,280622564.9,101312540.2,68719618.67,18934357.62
7/16/2022,5778658825,274737647.3,280180122.1,111549119.6,75736800.04,20347661.68
7/17/2022,5703027783,271273244.2,306298005.8,110145957.5,74727421.93,20075445.54
7/18/2022,6753972642,321589507.3,294806370.7,130268678.7,88448361.78,23834918.31
7/19/2022,6578223555,313465246.6,339213065.5,126972045.8,86137843.24,23225855.36
7/20/2022,6483117323,309675531.5,340235888.8,125166851.4,84896677.28,22889485.72
7/21/2022,6720073507,321574124.9,319637427.6,129620706.2,87966736.7,23766143.48
7/22/2022,6558243968,314157608.8,343275616.4,126300124,85696131.8,23232536.6
7/23/2022,6633659705,317501207.1,327292219.5,127537777.9,86583457.41,23515032.59
7/24/2022,6827118903,327205817.1,321391970.7,131319601.2,89110193.38,24251154.4
7/25/2022,6162424181,295681793.3,325937461.6,118597499.8,80424635.52,21887524.95
7/26/2022,6210527603,298285242.8,311823382.2,119376464.3,81070028.56,22059613.17
7/27/2022,7013514459,337187353.7,287536578.9,134745145.9,91535649.17,24905584.07
7/28/2022,7386490011,361986395.2,320366809,141926694.6,96396480.03,26288778.49
7/29/2022,7372126043,361943508.7,342853281.2,141693124.6,96182224.18,26238520.52
7/30/2022,7269083728,357396567.5,334736794.2,139699740.7,94816854.45,25764494.29
7/31/2022,7194554490,354244968.1,349389505.7,138262655.3,93823890.72,25503744.6
8/1/2022,6991436736,344495350.7,340985867.5,134398176.6,91158661.76,24734599.39
8/2/2022,6985064328,345986044.6,334720681.9,134291412.3,91058670.72,24707007.12
8/3/2022,6949074745,344473232.7,312481509.6,133561471.2,90564944.02,24411946.67
8/4/2022,6888489180,342467809.2,312419031.3,132305529.4,89769104.56,24194746.02
8/5/2022,7460536608,371328927.2,311860003,143284902.3,97227982.04,26194480.85
8/6/2022,7245037507,361133242.4,327057171,139195594.8,94391903.93,25433403.69
8/7/2022,7287786673,364009837.2,320064264.2,139942823.3,94930643.79,25576538.33
8/8/2022,7633044230,381771725,324078617,146568993.3,99404837.48,26856841.58
8/9/2022,7317655586,366214035.4,335165783.9,140490593.7,95278964.75,25742918.16
8/10/2022,7947324451,398058569.7,314260471.5,152704104.5,103457095.7,27938693.02
8/11/2022,8087114397,405425733.5,328295930.7,155286737.9,105272563,28318781.33
8/12/2022,8417296700,422426732,329561934.4,161479591.6,109545376.4,29424014.57
8/13/2022,8525474839,428105473.8,358854200,163601328.8,110893259.4,29463368.59
8/14/2022,8329194586,418639267.1,355177268.9,159835792.1,108440598.4,28803743.5
8/15/2022,8154650255,410081252.1,340103142.5,156464811.6,106201696.7,28198219.13
8/16/2022,8073518612,406274026.2,338952783.6,154835366.5,105168353.1,27911641.64
8/17/2022,7888730866,396989191.7,337725044.9,151331825.7,102761603.2,27277431.81
8/18/2022,7940455829,399799884,326013250.4,153223221.4,103481526.8,27469978.01
8/19/2022,6924161140,348730751.7,309123484.2,133742836.2,90197294.56,23929853.87
8/20/2022,6782096838,341921834.3,296127894.7,130616663.7,88322768.91,23431486.45
8/21/2022,6969491360,351716839.5,274387216.1,134145080.9,90747088.53,23574326.55
8/22/2022,6999518264,354272868.1,282791458.2,134602201.9,91126370.38,23671285.13
